"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*06aqo*","Cade Bunnell","(N/A)","1B","2199","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hh9*","Peter Burns","LAA","C","2225","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pxy*","Elijah Cabell","(N/A)","OF","2256","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060q4*","Diosfran Cabeza","ARI","1B","2258","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0510e*","Marcos Cabrera","(N/A)","SS","2277","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04v6s*","Walking Cabrera","(N/A)","OF","2282","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06htx*","Anthony Calarco","(N/A)","1B","2298","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rju*","Francisco Caldera","(N/A)","UT","2304","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066ad*","Jacob Campbell","(N/A)","OF","2341","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04er6*","Noah Campbell","(N/A)","OF","2346","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rjw*","Diego Campos","(N/A)","C","2353","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r7u*","Franklin Candelario","(N/A)","OF","2363","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060ud*","Lorenzo Carrier","(N/A)","OF","2442","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02bxm*","Curt Casali","(N/A)","C","2453","FA","37","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637d*","Jair Casanova","(N/A)","OF","2455","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06akc*","Gavin Casas","(N/A)","1B","2458","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rjj*","Estanlin Cassiani","(N/A)","OF","2472","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kzx*","Johnny Castagnozzi","(N/A)","2B","2473","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rk4*","Alejandro Castellano","(N/A)","C","2476","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qx3*","Angelo Castellano","(N/A)","2B,SS","2477","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gdi*","Enger Castellano","(N/A)","1B","2478","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v4q*","Nate Castellon","(N/A)","SS","2481","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06148*","Moises Castillo","(N/A)","SS","2503","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qh5*","Winifer Castillo","(N/A)","OF","2513","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061tp*","Oliver Cedeno","(N/A)","SS","2557","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637c*","Jeremy Celedonio","(N/A)","OF","2559","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xzs*","Victor Celedonio","(N/A)","SS","2560","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rgc*","Andres Centeno","(N/A)","OF","2565","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rgl*","Michel Cervantes","(N/A)","SS","2582","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3c*","Adan Chacon","(N/A)","1B","2594","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r14*","Santiago Chavez","(N/A)","C","2626","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hnn*","Kellum Clark","(N/A)","OF","2690","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qpf*","Nolan Clifford","(N/A)","SS","2714","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060ox*","Oscar Colina","(N/A)","OF","2748","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066fo*","Ke'Shun Collier","(N/A)","OF","2755","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041xi*","Gavin Collins","(N/A)","C,3B","2761","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066s1*","Rabel Colon","(N/A)","OF","2774","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062zd*","Raino Coran","(N/A)","OF","2826","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3u*","Carlos Cordero","(N/A)","SS","2830","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rqu*","Daris Cordero","(N/A)","3B","2832","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gtf*","Jose Cordero","(N/A)","OF","2835","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zdd*","Danny Corona","(N/A)","SS","2851","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qkc*","Jorge Corona","CHW","C","2852","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lut*","J.C. Correa","(N/A)","SS","2858","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y5w*","Teudis Cortorreal","(N/A)","OF","2869","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0664b*","Maxwell Costes","(N/A)","1B","2875","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0730c*","John Cristino","NYY","C","2921","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ubn*","Jac Croom","(N/A)","2B","2928","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04z2s*","Adanson Cruz","(N/A)","OF","2940","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r82*","Alex Cruz","(N/A)","OF","2943","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bj1*","Darvin Cruz","(N/A)","OF","2948","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rs1*","Juan Cruz","(N/A)","OF","2956","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xzl*","Rafael Cruz","(N/A)","SS","2965","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r6k*","Rohan Culmer","(N/A)","SS","2985","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02i2m*","David Dahl","(N/A)","OF","3020","FA","32","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070bs*","Ryan Daniels","(N/A)","OF","3044","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0375e*","Jonathan Davis","(N/A)","OF","3086","FA","34","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ppt*","Luke Davis","PHI","C,1B","3087","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060yu*","Michael De La Cruz","(N/A)","C","3135","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0510f*","Bladimir De La Rosa","(N/A)","SS","3151","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ril*","Abel De Leon","(N/A)","C","3164","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8z*","Isaac De Leon","(N/A)","1B,3B","3171","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rsl*","Jefrey De Los Santos","(N/A)","OF","3186","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06205*","Axell De Paula","(N/A)","OF","3199","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057xr*","Alisson Del Orbe","(N/A)","2B","3243","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06icd*","Jeremy Denaud","(N/A)","OF","3265","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u2h*","Zane Denton","(N/A)","3B","3272","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ror*","Kyle Dernedde","CLE","2B,3B","3274","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yqb*","Michael DiMartini","(N/A)","OF","3284","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hiz*","Angelo DiSpigna","(N/A)","1B,OF","3285","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hsu*","Brauli Diaz","(N/A)","3B","3294","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hsv*","Jhon Diaz","(N/A)","2B","3308","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06u78*","Kelvin Diaz","(N/A)","SS","3314","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066k6*","Nomar Diaz","(N/A)","C","3318","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060ql*","Yimmy Diaz","(N/A)","SS","3330","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mpg*","Ray-Patrick Didder","(N/A)","2B,SS","3343","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cl*","Vladimir Dilone","(N/A)","2B","3352","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ydk*","Dawson Dimon","(N/A)","C","3353","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uae*","Owen Diodati","(N/A)","OF","3355","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yet*","Brenden Dixon","CHW","3B","3363","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03djy*","Patrick Dorrian","(N/A)","3B","3395","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051h9*","Terence Doston","(N/A)","OF","3400","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ync*","Lucas Dunn","(N/A)","2B","3459","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ywg*","Konni Durschlag","SEA","OF","3482","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051jk*","Ty Duvall","(N/A)","C","3486","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ya3*","Jerrion Ealy","(N/A)","OF","3492","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06h1s*","Drew Ehrhard","(N/A)","1B","3518","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qit*","Matthew Ellis","SEA","C","3539","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hgy*","Cole Elvis","(N/A)","C","3542","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r9y*","Rob Emery","(N/A)","C","3547","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ama*","Leandro Emiliani","(N/A)","1B","3548","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o3c*","Sebastian Espino","(N/A)","SS","3595","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05j74*","Geury Estevez","(N/A)","SS","3616","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkf*","Johan Estrada","(N/A)","1B","3620","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rr6*","Chan Eui Song","(N/A)","2B","3630","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pgz*","Ty Evans","(N/A)","OF","3636","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uuu*","AJ Evasco","(N/A)","OF","3639","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0669m*","Caleb Farmer","WSH","C","3669","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066ao*","Ezra Farmer","(N/A)","OF","3670","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066o0*","Kendry Feliz","(N/A)","SS","3700","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060u8*","Johan Ferreira","(N/A)","3B","3736","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ym2*","Richard Ferrer-Westrop","(N/A)","3B","3739","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jq8*","Brandon Fields","(N/A)","OF","3745","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ymj*","Adonis Figuereo","(N/A)","OF","3749","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybl*","Omar Florentino","(N/A)","SS","3798","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rjt*","Miguel Flores","(N/A)","C","3810","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057xt*","Ronaldo Flores","(N/A)","C","3814","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051hl*","Shayne Fontana","(N/A)","1B","3833","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mgg*","Mike Ford","(N/A)","UT","3840","FA","34","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rq5*","Dale Francis","(N/A)","1B","3871","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qlu*","Cesar Franco","(N/A)","OF","3881","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ujp*","Luis Freitez","ATH","OF","3912","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rj2*","Wander Frias","(N/A)","2B","3921","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tc9*","Will Frizzell","(N/A)","1B","3932","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02brd*","Cam Gallagher","(N/A)","C","3973","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sbf*","Moises Gallardo","(N/A)","OF","3978","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zem*","Carter Garate","TEX","3B","4002","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062zj*","Elian Garcia","(N/A)","OF","4033","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06max*","Juan Garcia","(N/A)","C","4046","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rig*","Juan Garcia","(N/A)","C","4047","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rgn*","Luis Garcia","(N/A)","SS","4054","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qy6*","Rodrigo Garcia","(N/A)","C","4061","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pu3*","Willie Joe Garry Jr.","(N/A)","OF","4085","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rnf*","Andres Garza","(N/A)","C","4087","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bj9*","Angel Gil","(N/A)","OF","4140","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03djp*","Chris Gittens","(N/A)","1B","4169","FA","32","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060hr*","Robbie Glendinning","(N/A)","SS","4178","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uvc*","Jackson Glenn","(N/A)","2B,3B","4179","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rs9*","Seung Min Go","(N/A)","2B","4182","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rst*","Jordan Goldmann","(N/A)","OF,SP","4189","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ri8*","Gabriel Gomes","(N/A)","C","4192","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rla*","Mario Gomez","(N/A)","C","4209","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rn8*","Anyelo Gonzalez","(N/A)","C","4237","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z1*","Cristian Gonzalez","(N/A)","SS","4247","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qxc*","Diego Gonzalez","(N/A)","3B","4254","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhm*","Jose Gonzalez","(N/A)","OF","4274","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v30*","Jose Gonzalez","LAD","1B","4275","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06alv*","Clay Grady","(N/A)","SS","4329","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xq7*","A.J. Graham","(N/A)","SS","4333","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06riu*","Dilan Granadillo","CHC","C","4340","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061zt*","Harold Grant","(N/A)","OF","4344","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tx6*","Clayton Gray","COL","OF","4351","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cqj*","Mason Greenhouse","(N/A)","OF","4376","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y4e*","Manuel Guariman","(N/A)","C","4405","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3d*","Jose Guerra","(N/A)","1B","4414","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yi1*","Freddy Guilamo","(N/A)","C","4433","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ift*","Jean Gutierrez","(N/A)","OF","4458","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06s3p*","Carlos Gutierrez","(N/A)","OF","4465","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uxb*","Michael Guzman","(N/A)","3B","4477","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
